index,name,type,breakfast,main_dish,calories,carbs,fats,proteins,saturated_fats,sugar,value_ser1,value_ser2,avg_val
2510,Ham and Cottage Cheese Sandwich,Sandwiches,0,1,380.391375,29.76675,15.483325,29.39755000000001,4.453475,2.12,0,0,0
2511,Open-Face Florentine Omelet Sandwich,Sandwiches,1,1,350.79352,27.401360000000004,14.402080000000002,27.050659999999997,4.2317800000000005,1.89,0,0,0
2512,Grilled Cheese Turkey Burger Wraps,Sandwiches,0,1,329.5128,16.650679999999998,17.70092,27.15308000000001,7.548600000000001,0.97,0,0,0
2513,Chicken and Avocado Burrito,Sandwiches,0,1,503.70417499999985,27.9461,27.9461,36.820875,6.9865249999999985,0.35,0,0,0
2514,"Turkey, corn and tomato wrap",Sandwiches,0,1,289.2545775,33.669845,13.728342499999998,12.449162500000002,1.3020225,2.4,0,0,0
2515,Corned Beef Sandwich,Sandwiches,0,1,512.2712,37.8658,26.1562,31.1542,12.8996,1.8,0,0,0
2516,Shawarma-Spiced Chicken Pita with Tahini Yogurt Sauce,Sandwiches,0,1,792.89691910806,46.90096666320001,49.65188874633,42.21086999688001,11.54485333248,1.61,0,0,0
2517,"Grilled Turkey, Bacon, Radicchio, and Blue Cheese Sandwiches",Sandwiches,0,1,589.0224315,34.814146,38.0312125,27.0083955,14.314699,2.97,0,0,0
2518,Tomato Jam and Mozzarella Panini,Sandwiches,0,1,706.8519499999999,85.96640500000002,25.033539999999995,35.86093,13.89899,4.98,0,0,0
2519,Gourmet Croissants,Sandwiches,1,1,581.225865,32.72269,39.52921500000001,22.83396500000001,19.16101,4.31,0,0,0
2520,Sugar Glazed Chicken Meatball Sandwich on French Bread ,Sandwiches,0,1,638.758398125,84.546749,19.048716625,33.953614625,7.066977500000001,10.01,0,0,0
2521,Microwave Black Bean Burger,Sandwiches,0,1,436.50994199999985,49.110798,17.4594,29.082372,6.459977999999999,4.24,0,0,0
2522,"Turkey, Provolone, and Sprout Sandwich",Sandwiches,0,1,557.227755,47.28046500000001,26.32896000000001,34.586145,7.816410000000001,3.09,0,0,0
2523,Salami Cream Cheese Sandwich,Sandwiches,0,1,552.566695625,31.8384375,36.317044375,24.57927375,14.688132500000002,3.52,0,0,0
2524,Prosciutto Sandwich with Spinach,Sandwiches,0,1,423.66018326571,33.51774999465,18.66969999702,29.6543333286,7.371816665489999,0.87,0,0,0
2525,Big PB&J Sandwich,Sandwiches,0,1,614.8800000000001,63.488,34.016000000000005,22.656,5.263999999999999,15.73,0,0,0
2526,Hot Peanut Butter and Banana Sandwich,Sandwiches,0,1,626.0033,54.1326,41.76254,15.4354,18.34856,8.35,0,0,0
2527,BLT Grilled Cheese,Sandwiches,1,1,789.70848,28.62,62.76048000000001,28.594559999999998,34.39488,1.84,0,0,0
2528,Classic BLT,Sandwiches,1,1,913.520585,104.57421,40.69190500000001,32.24915000000001,12.646015000000002,3.36,0,0,0
2529,Bacon Guacamole Grilled Cheese Sandwich,Sandwiches,1,1,828.9632020000001,71.16153400000002,46.66955500000001,31.867549000000004,22.991432,2.54,0,0,0
2530,Colby Jack and Cheddar Grilled Cheese,Sandwiches,0,1,427.63142400000004,25.810752,28.029408,18.06288,16.425024,2.64,0,0,0
2531,Spicy Tuna Melt,Sandwiches,0,1,288.3826140000001,32.572722,10.321506,17.874792000000006,4.033691999999999,1.3,0,0,0
2532,Veggie wrap,Sandwiches,0,1,265.493025,43.52670000000001,7.47495,8.566425,2.348325,3.03,0,0,0
2533,Ham and cheese sandwich,Sandwiches,0,1,478.459905,30.741865,24.565310000000004,32.714605,9.699305,1.41,0,0,0
2534,Turkey Sandwich,Sandwiches,0,1,277.75035,33.62375,7.74255,18.811125,0.999625,4.35,0,0,0
2535,Turkey Bacon BLT Sandwich,Sandwiches,0,1,514.3993999999999,31.2997,28.9905,32.9312,7.931599999999999,1.87,0,0,0
2536,Lavash Chicken Wrap,Sandwiches,0,1,291.9852,15.4921,12.0003,37.0838,1.3038999999999998,0.24,0,0,0
2537,Fried Potato Sandwich,Sandwiches,1,1,584.7673599999998,89.74399999999999,19.58464,14.44992,1.90848,1.28,0,0,0
2538,Prosciutto-Manchego Sandwich with Spinach,Sandwiches,0,1,372.58650660711,28.423093328790003,16.95375999729,25.96239999585,7.027573332210001,0.39,0,0,0
2539,Pickle and Cheddar Sandwich,Sandwiches,0,1,308.958945,29.173945,15.184694999999998,14.345339999999998,6.485924999999999,1.85,0,0,0
2540,"""Deviled Eggs"" Style Breakfast Sandwich",Sandwiches,1,1,291.23908,23.386335,14.61842,16.343770000000006,3.905565,2.45,0,0,0
2541,Spicy Shrimp Wrap,Sandwiches,0,1,299.205,35.00208,7.691039999999999,21.15036,1.53036,1.97,0,0,0
2542,Sardine Salad Sandwich,Sandwiches,0,1,290.55813375,31.332097499999996,10.572772500000001,17.21092875,1.56901875,2.34,0,0,0
2543,Cheese quesadilla,Sandwiches,0,1,556.8066499999999,34.897969999999994,37.82701,19.8481,21.33189,1.79,0,0,0
2544,Chicken and Ranch Wrap,Sandwiches,0,1,242.3088,24.4944,6.5808,19.9296,1.3824,1.36,0,0,0
2545,Goat Cheese and Pear Bagel,Sandwiches,0,1,459.597,82.3685,7.980450000000001,17.4993,4.77545,8.18,0,0,0
2546,Lentil Cakes,Sandwiches,0,1,276.97568750000005,34.06545,11.013875,11.991162500000002,1.4736875,1.89,0,0,0
2547,Chicken Souvlaki,Sandwiches,0,1,340.59244000000007,38.55552,11.208,23.6302,5.30512,1.55,0,0,0
2548,Cottage Cheese and Spinach Sandwich,Sandwiches,0,1,332.9055,35.931,4.6545,36.9315,1.9140000000000001,2.74,0,0,0
2549,Chickpea Salad Wraps,Sandwiches,0,1,440.80071,59.49628000000001,16.020902500000002,18.34932,1.8418825,0.96,0,0,0
2550,Hummus Avocado Toast,Sandwiches,0,1,305.927692,36.377068,15.236970000000001,9.544668,2.242422,2.01,0,0,0
2551,Tuna-Avocado Sandwich ,Sandwiches,0,1,343.59346003688995,45.60755333822999,10.493773334459998,19.342073335410003,2.04908000022,2.68,0,0,0
2552,"Chickpea of the Sea ""Vegetarian Tuna Fish"" Sandwiches ",Sandwiches,0,1,177.814058375,24.08526825,6.0816163749999985,7.735540375,0.844190375,1.39,0,0,0
2553,Apple Turkey Burgers,Sandwiches,0,1,339.4252400000001,42.1512,8.88958,24.15588,1.8914,4.9,0,0,0
2554,Chicken bacon ranch wrap,Sandwiches,0,1,411.78869375000005,31.19676875,18.34595,29.141503125000003,5.8412812500000015,1.48,0,0,0
2555,Tomato and Mayo on Rye,Sandwiches,1,1,250.32924,31.73632000000001,12.46462,7.25788,1.89336,2.4,0,0,0
2556,California Melt,Sandwiches,0,1,311.11675006394995,21.16275000435,20.07623333746,14.465266669639998,6.567750001349999,2.1,0,0,0
2557,BBQ Tofu Sandwich,Sandwiches,0,1,375.70632,59.5848,8.23988,18.68064,1.23464,10.58,0,0,0
2558,Mini Cheese and Turkey Melts,Sandwiches,0,1,266.75050495832994,37.107361660870005,6.700236665619999,18.094906663840003,0.91754833319,4.15,0,0,0
2559,Southwest Chicken and Bacon Wrap,Sandwiches,0,1,869.7161199999997,27.930559999999996,49.72772,74.40286,17.031979999999994,0.95,0,0,0
2560,Curried Egg Sandwiches,Sandwiches,1,1,285.7102,27.3386625,13.4439,13.4302375,3.0194125,2.71,0,0,0
2561,Smashed White Bean and Avocado Sandwich,Sandwiches,0,1,555.20175,75.065325,19.9719,23.684625,2.944575,1.09,0,0,0
2562,Pulled Pork Sandwich,Sandwiches,0,1,633.525305,28.296009750000003,42.25319375,33.393653125,14.720467499999998,3.69,0,0,0
2563,Spaghetti Sandwiches,Sandwiches,0,1,281.44419200000004,24.209248,16.813276000000002,8.307324000000001,7.9451199999999975,3.59,0,0,0
2564,"Turkey, Goat Cheese, and Avocado Rolls",Sandwiches,0,1,196.018132,9.937512,15.387572,7.247872,3.878744,1.63,0,0,0
2565,Turkey and Artichoke Grilled Cheese,Sandwiches,0,1,512.2468,37.88330000000001,23.411700000000003,38.1823,12.857,2.47,0,0,0
2566,Barbecue Tofu Sandwiches,Sandwiches,0,1,358.81466672454,47.884666674390004,14.42533333566,12.358666668660002,1.4880000002399998,11.91,0,0,0
2567,Chipotle Burgers,Sandwiches,0,1,449.4391,28.70725,25.515325,24.913075,9.27465,1.51,0,0,0
2568,Chicken Parm Hero,Sandwiches,1,1,648.70720425,42.1202115,28.5330465,53.30964150000001,6.9534315000000015,2.18,0,0,0
2569,Bologna and Radish Toasted Sandwich,Sandwiches,0,1,244.4433,32.5692,9.213,8.615400000000001,1.8924,2.64,0,0,0
2570,Turkey Ruben Sandwhich,Sandwiches,0,1,371.37637256121,41.33819667348,11.70979250193,24.34989667068,5.642542500929999,4.03,0,0,0
2571,Vegan meatball sliders,Sandwiches,0,1,291.38958947358003,45.63020861802001,7.020032095080001,11.083494656340003,0.8884272983400001,9.3,0,0,0
2572,Grilled Halibut Sandwiches with Jalapeño Slaw,Sandwiches,0,1,750.4719660000003,39.823131599999996,49.712454,39.5572896,9.410806800000001,2.79,0,0,0
2573,Seitan Gyros ,Sandwiches,0,1,341.75316841680007,45.0152246235,8.24775592095,8.277967481100001,1.7220589285499999,0.95,0,0,0
2574,Patty melt,Sandwiches,0,1,683.9431225,34.65303875,38.28818125,48.6870725,19.188785,2.17,0,0,0
2575,Bow Ties with Veggies,Pasta,0,1,255.950835,48.57409000000001,4.443405,9.689835,0.695955,2.02,0,0,0
2576,Chicken Stroganoff,Pasta,0,1,311.067,24.99606,12.46482,24.06618,5.5792800000000025,0.91,0,0,0
2577,Pasta with Marinara Sauce,Pasta,0,1,258.05674,50.70772,3.1739,11.18333,1.02685,0.02,0,0,0
2578,Sweet Potato Carbonara with Spinach & Mushrooms,Pasta,0,1,229.71651774238998,13.588909463499999,13.061340037269998,15.15563078988,5.595433308499999,1.89,0,0,0
2579,Spinach and Pasta Shells,Pasta,0,1,231.90792967463287,44.995902334879,3.3089503334470005,9.761888667002,0.46577600001599995,0.27,0,0,0
2580,Avocado Pasta,Pasta,0,1,354.0210455,57.587008499999996,12.913803999999999,6.3596595,1.7698135000000002,1.41,0,0,0
2581,Skinny Fettuccine Alfredo,Pasta,0,1,329.47287735842997,49.39872438500999,8.307144793349996,17.749325211929996,4.90203791766,1.46,0,0,0
2582,Pasta Pascal,Pasta,0,1,597.59546,90.90543,18.779529999999998,15.89896,2.6796,2.62,0,0,0
2583,Egg Noodles with Brown Butter and Feta,Pasta,0,1,300.116846,33.026261,14.792936,8.936171000000002,8.884602000000003,2.11,0,0,0
2584,Mozzarella Pasta,Pasta,0,1,378.16221010326007,44.87991967503,15.859731037260001,17.67124343259,7.09009156053,1.47,0,0,0
2585,BLT Alfredo Skillet Ravioli,Pasta,0,1,520.28535006378,29.88364167033,32.46685000398,25.07071666974,13.867750001700001,0.02,0,0,0
2586,Penne With Pinto Beans,Pasta,0,1,294.99827999999997,53.55396800000001,3.80916,16.308848,1.6647439999999998,1.15,0,0,0
2587,Penne With Black Beans,Pasta,0,1,263.619304,47.608184,3.381872,15.027895999999998,1.6194880000000005,0.99,0,0,0
2588,Sesame and Peanut Noodles,Pasta,0,1,268.91490725,27.67944575000001,15.52032625,9.34893025,2.0203975000000005,4.97,0,0,0
2589,Fresh Tomato Pasta,Pasta,0,1,469.235475,88.30718999999998,8.503110000000001,17.37432,1.269945,0.9,0,0,0
2590,Thai Chicken and Zucchini Noodles,Pasta,0,1,730.767968,40.047896,56.887824,25.613672,9.127524000000001,2.31,0,0,0
2591,Summer Pesto Pasta,Pasta,0,1,281.02957999999995,51.763107500000004,4.8273225,9.403875,0.7523099999999999,2.77,0,0,0
2592,Soba Noodles & Coconut Curry,Pasta,0,1,571.1766825,54.42153999999999,35.759875,18.6117675,12.5242725,1.12,0,0,0
2593,Spaghetti Carbonara,Pasta,0,1,383.62152000000003,33.951519999999995,19.22706,17.64636,5.8054799999999975,1.25,0,0,0
2594,Macaroni Goulash,Pasta,0,1,332.54865,53.79745000000001,3.47345,24.9432,0.51965,1.73,0,0,0
2595,Chicken Bacon Florentine Fettuccine,Pasta,0,1,722.611395,57.12943500000001,31.027590000000004,52.11162,10.726155,1.72,0,0,0
2596,Vegan Bolognese,Pasta,0,1,395.21957994728996,61.43361332514,11.77185999843,16.770526664429998,1.4995999997999998,2.52,0,0,0
2597,Penne Chicken and Mushroom,Pasta,1,1,1144.5351125,110.7614625,42.32774000000001,80.818075,15.000765,0.83,0,0,0
2598,Pasta Puttanesca,Pasta,0,1,2700.638378,428.27350700000005,69.71894300000001,102.805899,10.297471,3.4,0,0,0
2599,Chopped Greek Salad with Creamy Yogurt Dressing,Salads,0,1,130.12174580224,12.648098474599998,7.068750362439999,5.272011139879999,2.7423914449599995,3.14,0,0,0
2600,Crab and Shrimp Louis,Salads,0,1,433.8482666991998,22.181381668329998,25.69306333526,32.316361669089986,4.845231667029999,2.23,0,0,0
2601,Asian Quinoa Salad,Salads,0,1,133.370874,16.655527,5.62044875,5.177145749999998,0.759948,2.23,0,0,0
2602,Roasted Potato Salad with Creamy Dijon Viniagrette,Salads,0,1,166.12804662743,23.82330666104,7.0143266650100005,2.9637999993,0.9597066664399999,1.08,0,0,0
2603,Cold Chicken Salad,Salads,0,1,304.333,4.3902,10.7858,44.6337,2.0054,0.65,0,0,0
2604,"Vegan Tofu ""Egg"" Salad",Salads,0,1,324.8483088000001,8.351848799999999,23.36892000000001,25.9293408,2.6010624,0.13,0,0,0
2605,Fresh Herbed Avocado Salad,Salads,0,1,535.559619125,30.30231112500001,45.617558625,12.069873625,8.3139915,2.83,0,0,0
2606,Green Bean and Avocado Summer Salad,Salads,0,1,726.60992494302,75.001744617,46.78015792158,11.860741009200002,6.1047931664999995,8.0,0,0,0
2607,"Tuna, Artichoke, and Red Pepper Salad",Salads,0,1,167.96879187500005,14.536449375,4.63065875,19.71610375,0.6683425000000001,1.13,0,0,0
2608,Asparagus Walnut Salad,Salads,0,1,309.448505625,9.856245,29.714908125,3.904910625,3.988438125,2.31,0,0,0
2609,Taco Salad Bowl,Salads,0,1,359.3709,46.360125,11.05335,22.426425,2.28375,1.36,0,0,0
2610,Keto Avocado Pepperoni Salad,Salads,0,1,343.90065,6.7259699999999984,28.901055,15.552195000000001,9.07104,0.41,0,0,0
2611,Avocado Salad with Croutons,Salads,0,1,425.45893000000007,25.449320000000004,36.101845,5.6035200000000005,5.07819,1.75,0,0,0
2612,Nutribullet Veggie Cobb,Salads,0,1,310.933808125,28.72151625,20.839295625,7.0184156249999985,2.87935,2.55,0,0,0
2613,Black Bean and Corn Salad,Salads,0,1,779.1883339999997,130.85392399999998,17.386674,29.815701999999995,2.374084,0.94,0,0,0
2614,Grilled Romaine with Lemon,Salads,0,1,73.5382,10.4284775,3.2014475,3.8353975,0.4437650000000001,1.19,0,0,0
2615,Blueberry Pomegranate Dressing,Salads,0,1,152.21616625,18.340143750000006,8.19333625,3.5134375,1.01187,8.47,0,0,0
2616,Deviled Egg Salad,Salads,0,1,206.82984370725003,3.9995166658400008,14.127324997080002,14.70789999696,3.9672624991800007,1.03,0,0,0
2617,Lemon Parmesan Salad,Salads,0,1,169.00850699999995,6.3987300000000005,15.340544999999995,3.3634349999999995,2.690748,1.06,0,0,0
2618,Mango Strawberry Arugula Salad,Salads,0,1,228.2508,32.49,11.5254,4.5828,1.6074,6.08,0,0,0
2619,Egg and Lettuce Salad,Salads,0,1,259.73801670166,6.13593333416,17.39339166901,18.0614166691,2.49890833367,0.51,0,0,0
2620,Quick White Bean Salad,Salads,0,1,543.7256625,68.20931250000001,21.5900625,23.5771125,3.0952125,2.33,0,0,0
2621,Spring Salad with Buttermilk Herb Dressing,Salads,0,1,67.894685,8.63929375,2.90686825,3.71997825,0.5285215,2.23,0,0,0
2622,Easy Spinach and Scallion Salad,Salads,0,1,175.26432,10.811760000000001,14.226,5.28733,1.99164,1.01,0,0,0
2623,Ole Salad,Salads,0,1,333.551164,32.4708445,23.48550100000001,6.560727,3.3279050000000003,2.1,0,0,0
2624,Spinach Salad With Warm Onions and Crispy Salami,Salads,0,1,294.9234037500001,8.608040625000001,22.892274375000003,14.369461875,6.289835625,3.43,0,0,0
2625,Power Chicken Hummus Bowl,Salads,0,1,536.56587,47.65149,16.50861,66.89952,2.81151,0.51,0,0,0
2626,Salmon Beet Salad,Salads,0,1,262.582425,13.8915,12.89925,24.045525,2.149875,2.64,0,0,0
2627,Tuna and Ranch Garden Salad,Salads,0,1,444.9234,34.72625,19.606975,34.192,3.152075,2.1,0,0,0
2628,Roasted Vegetable & Quinoa Harvest Bowls,Salads,0,1,538.3269937499998,68.142173125,25.864182500000002,14.462516249999998,3.558238125,4.46,0,0,0
2629,Skinny Egg Salad,Salads,0,1,141.95224764,4.50942084,7.92523962,12.529169279999998,2.2277079,2.0,0,0,0
2630,BBQ Chicken Salad,Salads,0,1,258.43129,21.80659,6.7454100000000015,29.337180000000004,2.24847,2.65,0,0,0
2631,"Tofu , tomatoes and avocado salad",Salads,1,1,399.79275,29.947575,31.127775000000003,8.605625,4.5732750000000015,2.11,0,0,0
2632,Sprout Salad,Salads,0,1,174.94879999999995,17.17785,11.09605,5.823,1.5528,1.55,0,0,0
2633,Israeli Salad Recipe,Salads,0,1,137.42725000000002,9.44125,11.10125,1.5977500000000002,1.5355,2.75,0,0,0
2634,Spring Radish Salad,Salads,0,1,40.384035,2.2231349999999996,3.4834949999999996,0.530985,0.49013999999999996,1.66,0,0,0
2635,Mexican Beef Taco Salad,Salads,0,1,2519.374410000001,202.0473,144.02345999999997,102.57786,41.0570475,0.89,0,0,0
2636,Vegan Cauliflower “Eggy” Salad,Salads,0,1,431.18142288835014,39.38749666408,26.69822583158,18.526335415450003,4.7711658330199995,2.23,0,0,0
2637,Shrimp Avocado Mango Salad,Salads,0,1,231.43756062907002,19.575443996820002,15.51261599748,7.69474999875,2.19556866631,4.76,0,0,0
2638,Chicken Philly Salad,Salads,0,1,405.24469830743,19.503476665420003,24.770458331750003,28.00365499821001,5.058388333010001,1.92,0,0,0
2639,Spicy Southwestern Salad with Avocado Dressing,Salads,0,1,531.35816713331,91.93244084198,8.966425417509997,27.04103791921,1.4530570834699998,2.97,0,0,0
2640,King Crab Salad,Salads,0,1,576.3641192000001,20.108785600000004,49.4033908,18.9770084,11.6862576,3.81,0,0,0
2641,Beetroot Salad with Pomegranate and Pistacio,Salads,0,1,290.49075003492004,36.29747917103,15.00147916847,6.960020834169999,3.54933333376,9.98,0,0,0
2642,Avocado Coleslaw,Salads,0,1,94.4470725,7.185035000000001,7.05749,1.64745625,1.8494025,0.24,0,0,0
2643,Tuna and Avocado Salad,Salads,0,1,398.89509,39.53109375,18.44784375,22.910465,3.0219325,1.72,0,0,0
2644,Crab Cakes,Salads,0,1,261.73002599999995,7.461144999999999,14.505854000000001,24.777942000000003,5.222801499999999,0.74,0,0,0
2645,Sushi Salad,Salads,0,1,211.8496404,25.9030128,8.13323765,5.82046865,1.2334768,1.14,0,0,0
2646,Orange and Pomegranate Salad,Salads,0,1,202.9241654,19.531296400000006,13.615397400000004,4.326553000000001,1.1831798000000002,7.28,0,0,0
2647,Avocado & White Bean Salad,Salads,0,1,1001.39398,112.86253999999998,51.46064000000001,34.585559999999994,7.351519999999999,1.02,0,0,0
2648,Baby Kale and Blackberry Salad,Salads,0,1,592.1822525000001,37.376994,45.3537915,18.87842075,7.634934749999997,3.8,0,0,0
2649,"Curried Red Lentil Kohlrabi, and Couscous Salad",Salads,0,1,458.99531875,56.495933125,19.0079775,17.642461875,2.639996875,1.51,0,0,0
2650,"Sauteed Fennel with Almonds, Raisins, and Saffron",Salads,0,0,260.85684625000005,22.8269525,18.8172875,4.55483875,2.33897125,6.73,0,0,0
2651,"Lemony Fusilli with Chickpeas, Raisins, and Spinach",Salads,0,1,390.96311749999995,72.7003505,8.67201,16.007085125,2.204135875,4.77,0,0,0
2652,Citrus Spinach Salad,Salads,0,1,1482.16376,109.9936,111.48,31.586,22.964879999999997,9.71,0,0,0
2653,Caesar Salad with Homemade Dressing,Salads,0,1,46.895655375,1.83121125,3.4709776875,2.2557193125,0.9239293125,0.69,0,0,0
2654,Easy Cucumber Lemon Salad,Salads,1,1,235.87617999999998,27.155434999999997,15.009674999999998,3.8990649999999993,2.104805,2.27,0,0,0
2655,Shaved brussels sprouts salad,Salads,0,1,287.815550625,12.7015725,24.25792125000001,9.022975,3.470375,1.91,0,0,0
2656,Avocado and Veggie Salad,Salads,0,1,420.1936125,33.4727625,33.30285,7.0796875,4.8141875,1.62,0,0,0
2657,Spinach and Apple Salad,Salads,0,1,455.91890128208,64.07653132613001,22.38675666415,10.20005866552,2.1645473330900002,14.62,0,0,0
2658,Chicken caesar salad,Salads,0,1,295.1508,6.2238,15.7686,31.5372,3.7884,1.49,0,0,0
2659,Tuna Stuffed Pepper,Salads,0,1,211.9,12.4,2.75,35.05,0.5,1.58,0,0,0
2660,Greek Yogurt Chicken Salad,Salads,0,1,274.08321107684,22.41077221942,9.5081388877,25.609772219019998,1.3684611109399998,2.11,0,0,0
2661,Goat cheese and Apple Salad,Salads,0,1,201.628952,26.783701999999995,10.749745,9.687722,5.6986599999999985,4.83,0,0,0
2662,Kale White Bean and Pesto Salad,Salads,0,1,426.36440000000016,56.89800000000001,16.4372,19.2276,3.0084,0.37,0,0,0
2663,Tuna & White Bean Salad,Salads,0,1,360.74085,43.1721375,8.265697499999998,30.512407499999995,1.2598275,0.4,0,0,0
2664,Cool Summer Cucumber Chicken and Tomato Toss,Salads,0,1,87.15498750000002,6.5701125000000005,2.8917000000000006,9.2917125,0.7229250000000002,1.78,0,0,0
2665,Mango Strawberry Salad,Salads,0,1,210.772,52.85975,1.0672,2.668,0.2001,14.07,0,0,0
2666,Lobster Salad,Salads,0,1,323.77914995811005,35.02637792115,13.43762900172,15.885569168699998,4.89588033396,3.38,0,0,0
2667,Curried Chickpea Salad,Salads,0,1,441.3838,70.4099,12.8777,17.912399999999995,1.9228,9.67,0,0,0
2668,Warm Summer Fruit Salad,Salads,0,1,525.9091344222901,51.267521879609994,33.288672919659994,13.864102084579999,13.641683334560001,7.64,0,0,0
2669,Spinach Salad with Blackberries,Salads,0,1,310.30944,16.1406,27.7977,3.81738,3.81738,2.38,0,0,0
2670,Red Pepper & Tomato Salad,Salads,0,1,207.06111,17.057385,14.357655,3.395115,2.0043450000000003,2.8,0,0,0
2671,Cucumber Quinoa Salad with Feta,Salads,0,1,331.32266,37.15602,15.733529999999998,12.4446,5.5408100000000005,1.52,0,0,0
2672,Easy Daily Spinach Salad,Salads,0,1,205.91285,22.5747,10.009975,9.034525,2.7869999999999995,4.28,0,0,0
2673,Pear Spinach Salad,Salads,0,1,202.7439435,12.374043499999999,14.8605075,7.032031,2.097954,3.65,0,0,0
2674,Greek Chicken Salad,Salads,0,1,380.53312670827995,13.65578666816,24.263406669320002,27.70783500303,7.010783334099997,1.84,0,0,0
2675,Smoked-Chicken and Cranberry Salad,Salads,0,1,331.00142042500005,15.928806816760002,17.334289771179993,28.55778408836,2.4035795452400004,5.34,0,0,0
2676,Summer Pepper and Tomato Salad,Salads,0,1,369.551,26.7995,28.1015,4.557,3.906,3.56,0,0,0
2677,Tuna Spinach Salad,Salads,0,1,143.80776999999995,3.94055,8.386679999999998,14.00754,5.07067,1.44,0,0,0
2678,BLT Salad with Creamy Chive Dressing,Salads,0,1,120.30436,5.8663950000000025,10.002290000000002,2.5178775000000004,3.6773125,1.83,0,0,0
